timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data
2026-08-16T16:21:54.824220+00:00,Scheduled Task Creation via schtasks.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,6650,DESKTOP-JC89B03,"Image: C:\Windows\System32\schtasks.exe
RuleName: '-'
Description: Task Scheduler Configuration Tool
OriginalFileName: schtasks.exe
TerminalSessionId: 1
ParentCommandLine: '""cmd.exe"" /c schtasks /create /tn ""T1053_005_OnLogon"" /sc onlogon /tr ""cmd.exe /c calc.exe"" & schtasks /create /tn ""T1053_005_OnStartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe""'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 10416
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=D4DA03B7BB20B7E4F1B762A365D4DD4F,SHA256=9A80453518078BADF0679B0CF30F50A83163E5264A2665C6052CC27F168C50F2,IMPHASH=ECCE05491F2E8F279F4790BCB1318C05
ParentProcessGuid: 50A489D6-E3A1-6A81-2F0D-000000000200
ProcessId: 10872
CurrentDirectory: C:\Users\soc\AppData\Local\Temp\
ProcessGuid: 50A489D6-E3A2-6A81-310D-000000000200
CommandLine: 'schtasks  /create /tn ""T1053_005_OnLogon"" /sc onlogon /tr ""cmd.exe /c calc.exe"" '
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\cmd.exe
UtcTime: 2026-08-16 16:21:54.800
"
2026-08-16T16:21:54.932169+00:00,Scheduled Task Creation via schtasks.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,6652,DESKTOP-JC89B03,"Image: C:\Windows\System32\schtasks.exe
RuleName: '-'
Description: Task Scheduler Configuration Tool
OriginalFileName: schtasks.exe
TerminalSessionId: 1
ParentCommandLine: '""cmd.exe"" /c schtasks /create /tn ""T1053_005_OnLogon"" /sc onlogon /tr ""cmd.exe /c calc.exe"" & schtasks /create /tn ""T1053_005_OnStartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe""'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 10416
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=D4DA03B7BB20B7E4F1B762A365D4DD4F,SHA256=9A80453518078BADF0679B0CF30F50A83163E5264A2665C6052CC27F168C50F2,IMPHASH=ECCE05491F2E8F279F4790BCB1318C05
ParentProcessGuid: 50A489D6-E3A1-6A81-2F0D-000000000200
ProcessId: 6120
CurrentDirectory: C:\Users\soc\AppData\Local\Temp\
ProcessGuid: 50A489D6-E3A2-6A81-320D-000000000200
CommandLine: schtasks  /create /tn ""T1053_005_OnStartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe""
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\cmd.exe
UtcTime: 2026-08-16 16:21:54.909
"
2026-08-16T18:07:58.507377+00:00,Registry Run Key Persistence via reg.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,6717,DESKTOP-JC89B03,"Image: C:\Windows\System32\reg.exe
RuleName: '-'
Description: Registry Console Tool
OriginalFileName: reg.exe
TerminalSessionId: 1
ParentCommandLine: '""cmd.exe"" /c REG ADD ""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /V ""Atomic Red Team"" /t REG_SZ /F /D ""C:\Path\AtomicRedTeam.exe""'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 6292
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=227F63E1D9008B36BDBCC4B397780BE4,SHA256=C0E25B1F9B22DE445298C1E96DDFCEAD265CA030FA6626F61A4A4786CC4A3B7D,IMPHASH=BE482BE427FE212CFEF2CDA0E61F19AC
ParentProcessGuid: 50A489D6-FC7E-6A81-8A0D-000000000200
ProcessId: 7664
CurrentDirectory: C:\Users\soc\AppData\Local\Temp\
ProcessGuid: 50A489D6-FC7E-6A81-8C0D-000000000200
CommandLine: REG  ADD ""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /V ""Atomic Red Team"" /t REG_SZ /F /D ""C:\Path\AtomicRedTeam.exe""
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\cmd.exe
UtcTime: 2026-08-16 18:07:58.492
"
2026-08-16T19:13:07.881073+00:00,Registry Run Key Persistence via reg.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,6749,DESKTOP-JC89B03,"Image: C:\Windows\System32\reg.exe
RuleName: '-'
Description: Registry Console Tool
OriginalFileName: reg.exe
TerminalSessionId: 1
ParentCommandLine: '""cmd.exe"" /c REG DELETE ""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /V ""Atomic Red Team"" /f >nul 2>&1'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 5520
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=227F63E1D9008B36BDBCC4B397780BE4,SHA256=C0E25B1F9B22DE445298C1E96DDFCEAD265CA030FA6626F61A4A4786CC4A3B7D,IMPHASH=BE482BE427FE212CFEF2CDA0E61F19AC
ParentProcessGuid: 50A489D6-0BC3-6A82-B50D-000000000200
ProcessId: 6496
CurrentDirectory: C:\Users\soc\AppData\Local\Temp\
ProcessGuid: 50A489D6-0BC3-6A82-B70D-000000000200
CommandLine: 'REG  DELETE ""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /V ""Atomic Red Team"" /f '
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\cmd.exe
UtcTime: 2026-08-16 19:13:07.870
"
2026-08-19T13:08:56.896898+00:00,Process Discovery via tasklist.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,7329,DESKTOP-JC89B03,"Image: C:\Windows\System32\tasklist.exe
RuleName: '-'
Description: Lists the current running tasks
OriginalFileName: tasklist.exe
TerminalSessionId: 1
ParentCommandLine: '""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" '
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 9852
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=D0A49A170E13D7F6AEBBEFED9DF88AAA,SHA256=BE7241A74FE9A9D30E0631E41533A362B21C8F7AAE3E5B6AD319CC15C024EC3F,IMPHASH=4C8D21C644C980DB3FF94E27BAD14C18
ParentProcessGuid: 50A489D6-C98D-6A81-E60B-000000000200
ProcessId: 4168
CurrentDirectory: C:\Windows\system32\
ProcessGuid: 50A489D6-AAE8-6A85-700F-000000000200
CommandLine: '""C:\Windows\system32\tasklist.exe""'
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
UtcTime: 2026-08-19 13:08:56.873
"
2026-08-19T15:00:11.634134+00:00,System Information Discovery via systeminfo.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,7784,DESKTOP-JC89B03,"Image: C:\Windows\System32\systeminfo.exe
RuleName: '-'
Description: Displays system information
OriginalFileName: sysinfo.exe
TerminalSessionId: 1
ParentCommandLine: '""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" '
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 9852
ParentUser: DESKTOP-JC89B03\soc
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=EE309A9C61511E907D87B10EF226FDCD,SHA256=6F87CAA51BDEA802045BB281FC2686A3C76364C26A3FFE6C2CCAC4AF5F9DB37B,IMPHASH=C7C3DF13F22D7A13802E6509367A5830
ParentProcessGuid: 50A489D6-C98D-6A81-E60B-000000000200
ProcessId: 7056
CurrentDirectory: C:\Windows\system32\
ProcessGuid: 50A489D6-C4FB-6A85-FA0F-000000000200
CommandLine: '""C:\Windows\system32\systeminfo.exe""'
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
UtcTime: 2026-08-19 15:00:11.605
"
2026-08-19T22:40:52.582950+00:00,Process Discovery via tasklist.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,9531,DESKTOP-JC89B03,"Image: C:\Windows\System32\tasklist.exe
RuleName: '-'
Description: Lists the current running tasks
OriginalFileName: tasklist.exe
TerminalSessionId: 1
ParentCommandLine: '-'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 452
ParentUser: '-'
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=D0A49A170E13D7F6AEBBEFED9DF88AAA,SHA256=BE7241A74FE9A9D30E0631E41533A362B21C8F7AAE3E5B6AD319CC15C024EC3F,IMPHASH=4C8D21C644C980DB3FF94E27BAD14C18
ParentProcessGuid: 00000000-0000-0000-0000-000000000000
ProcessId: 5584
CurrentDirectory: C:\Windows\system32\
ProcessGuid: 50A489D6-30F4-6A86-1915-000000000200
CommandLine: '""C:\Windows\system32\tasklist.exe""'
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: '-'
UtcTime: 2026-08-19 22:40:52.574
"
2026-08-19T22:41:02.587465+00:00,System Information Discovery via systeminfo.exe,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,1,9532,DESKTOP-JC89B03,"Image: C:\Windows\System32\systeminfo.exe
RuleName: '-'
Description: Displays system information
OriginalFileName: sysinfo.exe
TerminalSessionId: 1
ParentCommandLine: '-'
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
ParentProcessId: 452
ParentUser: '-'
LogonGuid: 50A489D6-8293-6A4A-4D93-060000000000
Hashes: MD5=EE309A9C61511E907D87B10EF226FDCD,SHA256=6F87CAA51BDEA802045BB281FC2686A3C76364C26A3FFE6C2CCAC4AF5F9DB37B,IMPHASH=C7C3DF13F22D7A13802E6509367A5830
ParentProcessGuid: 00000000-0000-0000-0000-000000000000
ProcessId: 5180
CurrentDirectory: C:\Windows\system32\
ProcessGuid: 50A489D6-30FE-6A86-1A15-000000000200
CommandLine: '""C:\Windows\system32\systeminfo.exe""'
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
User: DESKTOP-JC89B03\soc
LogonId: '0x6934d'
IntegrityLevel: High
ParentImage: '-'
UtcTime: 2026-08-19 22:41:02.578
"
2026-08-19T22:42:22.350978+00:00,DNS Query Logged (Demonstration of DNS Telemetry),C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,22,9539,DESKTOP-JC89B03,"QueryResults: '-'
QueryStatus: '1460'
RuleName: '-'
ProcessId: 944
ProcessGuid: 00000000-0000-0000-0000-000000000000
QueryName: www.example.com
User: DESKTOP-JC89B03\soc
UtcTime: 2026-08-16 17:14:52.693
Image: <unknown process>
"
2026-08-19T22:42:25.354993+00:00,File Extensions Hidden via Registry Modification,C:\logs\sysmon_20260910_093810.evtx,1,Microsoft-Windows-Sysmon,13,9541,DESKTOP-JC89B03,"Image: C:\Windows\system32\reg.exe
TargetObject: HKU\S-1-5-21-1573480312-3089464716-762108883-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced\HideFileExt
RuleName: T1158
EventType: SetValue
ProcessId: 6724
ProcessGuid: 50A489D6-3151-6A86-2015-000000000200
User: DESKTOP-JC89B03\soc
UtcTime: 2026-08-19 22:42:25.350
Details: DWORD (0x00000001)
"
